Date,Open,High,Low,Close,Adj Close,Volume
2013-02-04,289.940094,293.749237,281.035614,282.371277,279.155243,40139576
2013-02-11,286.922455,308.688995,284.943695,301.219116,297.788422,41983519
2013-02-18,301.416992,305.968170,286.774048,289.791687,286.491180,36978748
2013-02-25,293.650299,298.053070,277.572754,285.339447,282.089600,54418925
2013-03-04,285.933075,308.144836,282.717560,300.576019,297.152679,54701361
2013-03-11,301.169647,304.681976,286.922455,288.010803,284.730530,41330342
2013-03-18,286.823517,286.922455,262.286713,267.480988,264.434540,50042205
2013-03-25,270.548096,274.950867,263.523438,266.293732,263.260803,32577417
2013-04-01,264.117065,265.897980,249.127853,252.491776,249.616058,47465122
2013-04-08,255.113647,278.413727,250.513000,272.230072,269.129547,46629317
2013-04-15,267.530457,281.381897,260.011108,279.452606,276.269836,35101861
2013-04-22,280.244110,294.837585,274.060425,293.155609,289.816742,28940195
2013-04-29,291.523132,297.805725,281.530304,282.569153,279.350891,30927512
2013-05-06,281.975525,306.710236,279.848358,305.770294,302.287781,33076697
2013-05-13,302.406403,308.639526,292.265167,300.130798,296.712494,31395018
2013-05-20,302.356934,312.844421,279.848358,285.042633,281.796173,40125142
2013-05-27,283.558563,316.109406,282.123932,309.975220,306.444794,45509331
2013-06-03,306.462891,314.427460,294.837585,298.696198,295.294220,33151519
2013-06-10,298.349884,300.576019,277.127533,293.650299,290.305817,38551904
2013-06-17,293.650299,297.409973,279.155762,284.003784,280.769165,42548991
2013-06-24,281.975525,284.597412,260.307922,278.314789,275.144989,62604560
2013-07-01,275.049805,295.134399,274.060425,293.056671,289.718964,38396428
2013-07-08,285.834137,291.176849,277.820099,289.395935,286.099884,39223824
2013-07-15,287.713989,294.441803,277.770630,291.523132,288.202881,29392111
2013-07-22,290.880005,300.031860,284.251129,286.872986,283.605682,30121557
2013-07-29,284.943695,294.491272,275.049805,287.367706,284.094788,26922997
2013-08-05,287.169830,298.795135,268.915619,275.841339,274.556366,50289285
2013-08-12,279.007355,320.957397,273.120514,310.618317,309.171326,57738415
2013-08-19,303.939941,305.473480,275.593964,297.756256,296.369171,48660260
2013-08-26,298.300415,305.720825,283.261719,296.074310,294.695068,39728517
2013-09-02,292.858795,320.907928,288.950714,314.427460,312.962738,36761798
2013-09-09,314.427460,349.600189,314.427460,330.505005,328.965393,41073369
2013-09-16,335.402466,351.084259,321.402649,334.759369,333.199921,38480552
2013-09-23,334.066803,343.762787,327.586304,336.490814,334.923309,30954596
2013-09-30,334.512024,360.928680,326.497986,346.335205,344.721832,29324074
2013-10-07,346.285736,385.465485,339.854706,381.211121,379.435272,52576570
2013-10-14,382.002625,389.126221,366.667114,375.621094,373.871307,32683489
2013-10-21,375.967377,387.345337,364.193665,372.257172,370.523041,29049733
2013-10-28,373.147614,384.871857,370.129974,380.518555,378.745941,28313410
2013-11-04,380.518555,396.695038,367.310242,380.073334,378.302795,34292687
2013-11-11,375.967377,384.129822,354.299774,382.942566,381.158661,39220768
2013-11-18,383.882477,391.550232,368.052277,370.179443,368.454987,31238706
2013-11-25,373.197083,400.751526,373.197083,394.468933,392.631348,29949074
2013-12-02,393.776367,399.564270,381.854218,386.751709,384.950043,30108359
2013-12-09,398.228607,398.327545,355.190216,366.419769,364.712830,48306180
2013-12-16,364.094727,372.504517,358.653076,369.734222,368.011841,33542285
2013-12-23,369.833160,374.433807,364.094727,367.953339,366.239258,14497257
2013-12-30,370.179443,374.780121,356.179626,358.850952,357.179291,17504875
2014-01-06,363.600037,368.448029,359.889832,363.105347,361.413849,21671249
2014-01-13,368.695374,375.423218,362.907440,365.776672,364.072754,27615042
2014-01-20,367.112366,384.871857,364.886230,366.469238,364.762085,22093736
2014-01-27,359.147766,363.600037,341.833496,345.840515,344.229431,35187827
2014-02-03,343.317566,359.147766,328.575684,356.377502,354.717346,40113606
2014-02-10,361.126556,385.861267,354.200836,384.673981,382.882019,43799413
2014-02-17,387.889496,393.578491,380.172272,391.995453,390.169373,31798444
2014-02-24,392.836426,413.761993,389.373566,412.525269,410.603577,28309818
2014-03-03,410.595947,416.235443,400.108429,404.758545,402.873016,28124787
2014-03-10,400.108429,402.334564,378.935547,389.076752,387.264282,23622320
2014-03-17,389.076752,393.133240,374.730652,385.020264,383.226654,23099610
2014-03-24,386.850647,400.652588,382.546814,393.083771,391.252625,27218761
2014-03-31,396.744507,413.564117,392.440674,401.196777,399.327850,22803399
2014-04-07,400.751526,433.153992,396.596100,419.104675,417.152313,23328986
2014-04-14,419.104675,426.030396,404.709076,424.546326,422.568604,15388720
2014-04-21,420.390900,430.086884,417.818481,418.758392,416.807648,14967542
2014-04-28,418.609985,418.609985,399.910553,410.348602,408.437012,14451895
2014-05-05,404.214386,424.546326,404.214386,422.963287,420.992950,16787930
2014-05-12,422.864349,460.065338,421.973907,445.076111,443.002777,28711819
2014-05-19,451.160858,452.941742,420.489838,426.722961,424.735107,32556369
2014-05-26,433.351868,448.934723,402.730316,410.645416,408.732483,41600552
2014-06-02,410.595947,435.825348,406.193176,434.440186,432.416382,38160425
2014-06-09,434.835938,450.567230,430.383698,433.599213,431.579315,29095865
2014-06-16,431.867798,440.277588,422.617004,433.401337,431.382385,24253058
2014-06-23,431.768860,444.086731,425.535706,427.761841,425.769135,18993821
2014-06-30,429.394318,469.217163,424.496857,464.468109,462.304443,32700349
2014-07-07,468.969818,479.556274,439.090332,441.217499,439.162140,24084865
2014-07-14,440.277588,472.432678,437.903046,470.256042,470.065674,20075902
2014-07-21,471.195953,483.019135,451.556610,456.206726,456.022034,20821007
2014-07-28,451.655548,465.061737,433.351868,435.330658,435.154419,40342968
2014-08-04,437.606232,453.040680,425.832520,428.306000,428.132599,27770265
2014-08-11,434.934875,480.694061,432.362488,479.457336,479.263245,36340011
2014-08-18,483.860107,516.460449,483.711700,506.121338,505.916443,33957705
2014-08-25,511.513519,526.008057,491.082642,519.478088,519.267761,18232880
2014-09-01,520.417969,524.870239,497.810486,500.630249,500.427582,36366820
2014-09-08,502.609009,515.421570,497.563141,511.711395,511.504242,34356087
2014-09-15,506.566559,523.386169,486.185181,513.393372,513.185547,26112923
2014-09-22,509.534729,536.841858,487.125092,505.676117,505.471405,33032363
2014-09-29,504.686737,510.128357,493.951874,497.414734,497.213348,14464876
2014-10-06,497.414734,516.955139,484.156921,487.471375,487.274017,20720194
2014-10-13,484.800049,495.782227,463.033508,470.750732,470.560150,25319526
2014-10-20,482.722321,514.976379,479.457336,510.177826,509.971283,16203316
2014-10-27,511.513519,532.785339,496.920044,530.163452,529.948853,20214710
2014-11-03,524.969177,538.177490,515.718384,527.690002,527.476379,11859819
2014-11-10,525.117615,531.202332,511.612457,518.340271,518.130432,17075793
2014-11-17,514.481689,544.855896,514.481689,525.364929,525.152222,24234132
2014-11-24,525.364929,533.280029,506.071869,527.838379,527.624695,26756011
2014-12-01,534.121033,534.121033,516.460449,519.774902,519.564453,18890797
2014-12-08,519.527527,524.870239,487.966064,494.644440,494.444183,22288670
2014-12-15,489.648041,496.474823,463.676605,480.743530,480.548920,24032214
2014-12-22,480.941437,496.128540,473.867310,480.001495,479.807159,16240883
2014-12-29,480.001495,511.909271,480.001495,506.368683,506.163696,12875576
2015-01-05,504.686737,520.417969,484.008514,516.757263,516.548035,33560079
2015-01-12,512.997559,530.311890,505.824524,520.170654,519.960083,24112681
2015-01-19,520.912720,584.876587,517.598267,582.205261,581.969543,31054354
2015-01-26,582.205261,601.250977,574.438599,578.940308,578.705933,25566795
2015-02-02,581.562134,605.901123,546.339966,553.661438,553.437317,32930931
2015-02-09,544.163330,565.336182,535.555603,559.548279,559.321777,23878792
2015-02-16,562.961670,586.261780,554.700256,573.745972,573.513672,19864303
2015-02-23,575.823730,578.247742,551.435303,569.046387,568.816040,18401464
2015-03-02,591.060303,594.622070,561.675476,564.643616,564.415039,18142398
2015-03-09,564.940430,567.512878,542.382385,552.424683,552.201050,19481280
2015-03-16,553.117249,572.855530,535.258789,541.788757,541.569397,21167330
2015-03-23,542.234009,551.880554,512.651306,529.668762,529.454346,27563983
2015-03-30,531.152832,560.389282,525.711243,558.905212,558.678955,13644576
2015-04-06,563.900024,573.500000,552.250000,562.650024,562.422241,18556190
2015-04-13,563.000000,563.900024,534.150024,535.349976,535.133240,13764197
2015-04-20,543.150024,543.150024,508.450012,516.200012,515.991028,21830755
2015-04-27,521.000000,533.799988,506.750000,508.250000,508.044250,23194884
2015-05-04,511.750000,516.000000,482.600006,513.700012,513.492065,26907840
2015-05-11,522.250000,530.950012,506.549988,519.900024,519.689575,22158859
2015-05-18,517.250000,524.400024,503.549988,514.650024,514.441650,25703555
2015-05-25,513.000000,514.000000,463.549988,481.649994,481.455017,46091484
2015-06-01,482.899994,482.899994,434.700012,442.100006,441.921021,39746909
2015-06-08,435.299988,449.399994,417.250000,421.799988,421.629242,45069895
2015-06-15,426.000000,447.500000,418.100006,433.049988,432.874664,35604441
2015-06-22,435.000000,447.399994,428.100006,437.600006,437.422852,30879762
2015-06-29,428.799988,447.399994,418.149994,433.149994,432.974640,27936574
2015-07-06,428.000000,435.700012,394.250000,401.899994,401.737305,48803372
2015-07-13,406.700012,406.700012,380.950012,398.049988,397.888855,46733135
2015-07-20,399.000000,403.399994,385.000000,390.250000,390.092010,34764460
2015-07-27,384.250000,390.500000,366.100006,383.850006,383.694611,42469143
2015-08-03,386.350006,396.000000,373.200012,393.399994,393.240723,39251346
2015-08-10,384.000000,395.299988,345.100006,355.250000,355.106171,53135233
2015-08-17,354.399994,362.299988,327.750000,332.399994,332.265442,34454705
2015-08-24,317.000000,342.549988,301.600006,340.049988,339.912323,66282211
2015-08-31,340.000000,348.750000,316.000000,322.899994,322.769287,38679114
2015-09-07,327.799988,358.899994,316.299988,344.600006,344.460510,39364157
2015-09-14,348.899994,350.899994,326.850006,330.250000,330.116302,31885457
2015-09-21,326.850006,334.899994,301.600006,303.399994,303.277161,35049549
2015-09-28,304.399994,304.399994,279.100006,297.750000,297.629456,46308986
2015-10-05,302.500000,359.200012,302.500000,356.450012,356.305695,74858348
2015-10-12,356.500000,390.950012,351.100006,386.750000,386.593445,63473804
2015-10-19,384.000000,395.750000,376.250000,383.000000,382.844940,38346956
2015-10-26,386.450012,396.799988,382.200012,384.950012,384.794159,39539908
2015-11-02,386.100006,412.799988,380.799988,396.149994,395.989624,51314320
2015-11-09,374.000000,417.500000,373.049988,403.950012,403.786469,46954896
2015-11-16,401.000000,413.500000,394.200012,402.850006,402.686920,31763268
2015-11-23,400.350006,431.899994,396.500000,417.649994,417.480927,35073507
2015-11-30,419.899994,429.600006,398.700012,399.950012,399.788086,37324475
2015-12-07,402.899994,406.950012,375.299988,377.950012,377.796997,37333409
2015-12-14,369.750000,387.000000,360.500000,378.250000,378.096863,46333857
2015-12-21,379.100006,384.750000,377.200012,382.399994,382.245178,16340172
2015-12-28,384.899994,403.000000,373.000000,401.899994,401.737305,30180124
2016-01-04,400.000000,400.100006,338.100006,353.350006,353.206970,42487635
2016-01-11,343.899994,369.799988,339.350006,341.299988,341.161804,50362221
2016-01-18,341.000000,357.200012,323.000000,339.500000,339.362549,48865722
2016-01-25,345.500000,345.500000,324.200012,336.899994,336.763611,37944748
2016-02-01,338.750000,344.700012,317.049988,337.100006,336.963531,37752081
2016-02-08,334.950012,334.950012,265.799988,298.350006,298.229218,84395286
2016-02-15,297.899994,324.200012,297.700012,318.200012,318.071198,66409308
2016-02-22,320.000000,324.750000,296.200012,301.799988,301.677795,50107057
2016-02-29,303.200012,348.750000,290.250000,343.500000,343.360931,57506952
2016-03-07,343.500000,355.899994,336.000000,354.250000,354.106598,29357302
2016-03-14,359.899994,370.700012,353.299988,366.049988,365.901794,43930420
2016-03-21,367.250000,381.500000,365.750000,377.000000,376.847382,24001001
2016-03-28,375.500000,393.600006,361.500000,379.649994,379.496307,44145972
2016-04-04,385.950012,391.000000,369.000000,371.450012,371.299622,32977833
2016-04-11,373.950012,411.750000,373.899994,408.750000,408.584534,26903248
2016-04-18,407.649994,420.500000,400.649994,417.000000,416.831177,28368844
2016-04-25,417.600006,425.250000,403.049988,408.350006,408.184692,30296638
2016-05-02,407.950012,422.000000,380.100006,398.700012,398.538605,45423772
2016-05-09,400.350006,405.200012,376.100006,389.950012,389.792145,49996850
2016-05-16,393.799988,396.700012,381.600006,384.450012,384.294373,43789248
2016-05-23,388.549988,405.000000,380.100006,403.899994,403.736481,45123835
2016-05-30,404.799988,464.899994,401.299988,453.950012,453.766235,162247652
2016-06-06,457.799988,470.250000,450.200012,456.950012,456.765015,47957743
2016-06-13,451.000000,465.750000,436.700012,464.399994,464.211975,39919529
2016-06-20,464.750000,489.899994,421.250000,449.399994,449.218048,76456132
2016-06-27,451.799988,464.750000,433.000000,457.899994,457.714630,49167961
2016-07-04,467.000000,474.850006,454.100006,466.299988,466.111206,29191564
2016-07-11,472.100006,501.700012,472.100006,494.000000,493.800018,37973421
2016-07-18,495.000000,508.450012,489.700012,507.200012,506.994690,30073888
2016-07-25,505.500000,513.349976,498.750000,503.200012,503.200012,26103667
2016-08-01,506.799988,518.700012,475.500000,516.400024,516.400024,33794906
2016-08-08,518.200012,522.599976,495.100006,516.799988,516.799988,28316442
2016-08-15,516.799988,517.900024,503.299988,510.000000,510.000000,21446106
2016-08-22,509.100006,515.349976,486.000000,503.750000,503.750000,39997005
2016-08-29,522.500000,555.900024,515.400024,549.849976,549.849976,52540488
2016-09-05,549.849976,598.400024,549.849976,573.250000,573.250000,46837431
2016-09-12,551.000000,568.200012,544.099976,548.700012,548.700012,35610722
2016-09-19,553.799988,562.950012,544.000000,553.049988,553.049988,30625628
2016-09-26,549.950012,549.950012,516.650024,534.849976,534.849976,33351312
2016-10-03,539.400024,567.299988,539.000000,565.700012,565.700012,29546544
2016-10-10,571.099976,571.099976,537.000000,556.099976,556.099976,19056865
2016-10-17,557.849976,557.849976,541.500000,544.500000,544.500000,17263493
2016-10-24,544.000000,564.000000,510.750000,537.000000,537.000000,41652984
2016-10-31,537.000000,537.900024,501.600006,512.299988,512.299988,26072480
2016-11-07,513.000000,549.349976,500.000000,507.299988,507.299988,43253158
2016-11-14,507.299988,507.299988,450.000000,471.250000,471.250000,42407699
2016-11-21,468.000000,475.299988,443.149994,452.350006,452.350006,36171168
2016-11-28,451.250000,466.299988,431.149994,432.899994,432.899994,40131467
2016-12-05,436.000000,468.549988,428.299988,464.100006,464.100006,31847337
2016-12-12,461.950012,486.250000,451.049988,473.149994,473.149994,90933438
2016-12-19,470.899994,478.549988,460.000000,465.649994,465.649994,22022988
2016-12-26,465.500000,475.000000,455.600006,472.000000,472.000000,18587996
2017-01-02,472.000000,507.950012,469.049988,497.750000,497.750000,27477263
2017-01-09,499.399994,524.000000,492.149994,514.849976,514.849976,27379007
2017-01-16,518.650024,535.599976,517.000000,523.200012,523.200012,27080672
2017-01-23,523.200012,552.000000,523.000000,541.950012,541.950012,18392253
2017-01-30,542.000000,544.500000,518.000000,522.599976,522.599976,26863232
2017-02-06,527.900024,531.450012,502.000000,509.549988,509.549988,26436766
2017-02-13,512.700012,512.700012,434.350006,452.950012,452.950012,79926780
2017-02-20,451.500000,466.700012,449.000000,462.350006,462.350006,29550320
2017-02-27,464.000000,467.899994,448.000000,459.950012,459.950012,40353780
2017-03-06,462.500000,475.899994,461.149994,469.100006,469.100006,26106868
2017-03-13,469.100006,484.200012,468.450012,476.500000,476.500000,23760705
2017-03-20,476.549988,478.200012,458.500000,470.399994,470.399994,25214056
2017-03-27,469.000000,475.000000,462.100006,465.850006,465.850006,29963469
2017-04-03,468.250000,480.549988,466.649994,468.299988,468.299988,23031603
2017-04-10,471.649994,478.350006,451.200012,453.350006,453.350006,22247224
2017-04-17,452.000000,455.750000,437.600006,440.600006,440.600006,24082882
2017-04-24,439.799988,462.000000,438.750000,458.899994,458.899994,36262354
2017-05-01,458.899994,458.899994,418.000000,419.600006,419.600006,26922105
2017-05-08,424.750000,434.500000,417.250000,430.850006,430.850006,23539996
2017-05-15,434.000000,452.500000,430.100006,443.350006,443.350006,22456479
2017-05-22,446.000000,488.250000,442.600006,481.100006,481.100006,66649264
2017-05-29,482.500000,487.000000,471.799988,478.750000,478.750000,20068592
2017-06-05,478.299988,484.350006,453.500000,467.100006,467.100006,24397330
2017-06-12,463.750000,465.250000,446.950012,455.750000,455.750000,22446281
2017-06-19,453.799988,470.750000,442.399994,443.149994,443.149994,33083324
2017-06-26,443.149994,446.799988,428.049988,432.549988,432.549988,26737505
2017-07-03,431.500000,441.450012,426.000000,436.850006,436.850006,25651375
2017-07-10,446.600006,464.500000,444.000000,451.299988,451.299988,27631599
2017-07-17,455.000000,465.899994,452.600006,464.600006,464.600006,17136553
2017-07-24,464.950012,468.350006,440.299988,445.850006,445.850006,31570527
2017-07-31,446.250000,452.350006,429.600006,435.600006,435.600006,22226816
2017-08-07,438.600006,439.799988,358.500000,374.500000,374.500000,67259855
2017-08-14,380.000000,392.450012,372.600006,380.399994,380.399994,31063586
2017-08-21,382.000000,385.950012,371.299988,384.149994,384.149994,18944307
2017-08-28,385.850006,392.850006,374.450012,390.850006,390.850006,24894079
2017-09-04,393.000000,396.049988,374.049988,375.049988,375.049988,34275480
2017-09-11,380.000000,406.750000,374.200012,401.750000,401.750000,42358904
2017-09-18,411.850006,427.700012,403.200012,411.799988,411.799988,59081944
2017-09-25,413.649994,415.299988,397.399994,401.500000,401.500000,29133662
2017-10-02,401.500000,428.000000,401.500000,424.850006,424.850006,27274950
2017-10-09,424.000000,432.100006,409.350006,424.799988,424.799988,26204981
2017-10-16,426.299988,438.000000,424.250000,426.950012,426.950012,20465637
2017-10-23,429.100006,434.350006,415.049988,429.899994,429.899994,27844805
2017-10-30,428.250000,449.350006,427.299988,447.700012,447.700012,37579505
2017-11-06,445.750000,468.000000,420.000000,422.549988,422.549988,106998701
2017-11-13,423.000000,427.500000,407.000000,421.799988,421.799988,41195198
2017-11-20,421.000000,433.000000,420.100006,425.500000,425.500000,31178375
2017-11-27,423.000000,424.750000,396.500000,398.899994,398.899994,52096420
2017-12-04,405.799988,413.750000,395.000000,411.149994,411.149994,43049810
2017-12-11,412.000000,415.500000,398.200012,405.100006,405.100006,26646267
2017-12-18,399.000000,427.750000,389.299988,422.000000,422.000000,36464704
2017-12-25,422.000000,433.450012,416.000000,431.850006,431.850006,21033811
2018-01-01,430.950012,441.399994,422.000000,431.600006,431.600006,47350738
2018-01-08,432.000000,443.500000,431.299988,437.100006,437.100006,33940603
2018-01-15,438.049988,440.049988,410.100006,418.049988,418.049988,33344859
2018-01-22,419.049988,424.399994,398.000000,400.299988,400.299988,37930530
2018-01-29,402.500000,405.899994,381.299988,383.750000,383.750000,35193843
2018-02-05,381.000000,398.000000,356.500000,368.750000,368.750000,69146845
2018-02-12,373.399994,382.299988,367.600006,370.750000,370.750000,34396967
2018-02-19,373.700012,374.700012,357.500000,360.200012,360.200012,35892813
2018-02-26,362.000000,376.600006,362.000000,370.750000,370.750000,31734701
2018-03-05,368.750000,368.750000,340.149994,341.500000,341.500000,52334795
2018-03-12,345.000000,358.399994,338.399994,339.750000,339.750000,36780241
2018-03-19,341.200012,342.250000,329.600006,330.850006,330.850006,39117630
2018-03-26,328.799988,335.799988,324.299988,326.850006,326.850006,26705095
2018-04-02,335.000000,372.350006,332.700012,364.100006,364.100006,86204390
2018-04-09,361.899994,368.600006,350.500000,357.049988,357.049988,42460851
2018-04-16,350.799988,352.799988,332.500000,336.000000,336.000000,59093163
2018-04-23,335.950012,339.500000,326.000000,336.899994,336.899994,49025627
2018-04-30,338.500000,351.649994,329.149994,334.399994,334.399994,35490463
2018-05-07,337.850006,347.250000,330.000000,330.799988,330.799988,49547050
2018-05-14,333.000000,333.000000,303.500000,304.600006,304.600006,57591446
2018-05-21,304.750000,317.250000,284.100006,294.149994,294.149994,111791532
2018-05-28,293.750000,300.000000,281.600006,287.200012,287.200012,74595649
2018-06-04,292.500000,315.549988,283.600006,309.950012,309.950012,88134080
2018-06-11,310.899994,313.899994,300.549988,302.950012,302.950012,44620597
2018-06-18,302.899994,312.799988,302.100006,308.000000,308.000000,37011406
2018-06-25,306.299988,306.299988,261.850006,269.299988,269.299988,100470900
2018-07-02,276.000000,276.049988,252.550003,270.850006,270.850006,75411188
2018-07-09,274.600006,277.000000,262.700012,263.600006,263.600006,40021515
2018-07-16,260.500000,260.799988,247.300003,253.399994,253.399994,42745322
2018-07-23,254.949997,269.700012,251.100006,268.149994,268.149994,49612479
2018-07-30,267.750000,271.649994,250.000000,258.450012,258.450012,97573006
2018-08-06,259.950012,261.799988,249.550003,250.100006,250.100006,64372094
2018-08-13,249.250000,260.100006,243.100006,258.250000,258.250000,53314940
2018-08-20,261.850006,274.700012,255.000000,255.500000,255.500000,72453392
2018-08-27,257.000000,268.250000,256.500000,267.500000,267.500000,38445764
2018-09-03,271.399994,279.899994,255.399994,277.399994,277.399994,80383409
2018-09-10,276.000000,282.000000,258.850006,266.600006,266.600006,59933893
2018-09-17,263.350006,264.100006,228.850006,250.350006,250.350006,47408943
2018-09-24,250.199997,251.000000,219.500000,223.699997,223.699997,67358100
2018-10-01,225.000000,232.800003,214.750000,216.250000,216.250000,43207784
2018-10-08,217.800003,218.500000,170.300003,183.750000,183.750000,227623739
2018-10-15,186.500000,187.800003,174.000000,174.699997,174.699997,43828036
2018-10-22,176.399994,176.850006,164.600006,168.500000,168.500000,77193269
2018-10-29,169.949997,191.850006,167.699997,190.300003,190.300003,100726926
